id,reviews,rating
7850400,90,94.0
7856749,11,92.0
7857185,248,86.0
7858468,357,98.0
7859630,28,92.0
7859723,42,99.0
7860155,170,96.0
7862762,62,98.0
7867890,12,97.0
7869876,178,95.0
7871818,123,90.0
7877599,38,96.0
7883623,147,92.0
7887966,64,97.0
7891403,77,97.0
7892324,18,99.0
7894007,72,99.0
7894907,25,96.0
7900575,11,96.0
7900722,11,100.0
7900957,26,85.0
7902556,126,94.0
7908355,41,100.0
7911437,52,96.0
7911917,20,99.0
7914369,112,98.0
7914401,10,91.0
7915525,14,99.0
7919372,43,96.0
7919803,14,96.0
7920072,138,99.0
7920170,112,98.0
7927838,181,98.0
7932177,10,98.0
7933257,12,97.0
7933773,20,96.0
7936161,52,95.0
7937398,169,98.0
7937553,26,97.0
7949480,83,100.0
7951281,151,98.0
7951346,70,97.0
7952963,66,99.0
7953819,10,96.0
7955889,12,97.0
7965847,24,92.0
7966943,15,95.0
7968983,88,97.0
7969111,275,91.0
7972210,25,97.0
7974235,93,94.0
7975360,113,93.0
7979200,11,93.0
7979237,256,97.0
7980191,26,97.0
7982483,14,100.0
7983640,61,95.0
7985333,15,98.0
7985537,14,94.0
7987209,130,96.0
7988012,84,99.0
7995078,92,98.0
7998385,11,89.0
7999574,31,91.0
8000716,19,94.0
8002080,374,94.0
8007908,23,95.0
8009332,66,93.0
8010033,177,94.0
8011605,15,96.0
8012041,16,98.0
8012976,147,97.0
8013358,71,94.0
8013947,17,99.0
8016681,11,95.0
8016747,76,96.0
8021914,39,89.0
8025808,31,92.0
8033609,182,87.0
8034665,22,81.0
8040050,30,93.0
8044856,70,98.0
8045552,177,94.0
8052046,73,96.0
8052841,15,92.0
8054277,32,90.0
8054285,42,90.0
8054651,348,96.0
8055508,343,96.0
8055582,331,95.0
8055598,41,97.0
8055721,351,97.0
8055778,377,96.0
8055859,83,100.0
8058693,140,98.0
8061409,130,99.0
8063109,81,96.0
8065272,10,96.0
8066385,23,93.0
8068089,22,98.0
8069858,80,91.0
8071687,91,98.0
8072371,69,96.0
8075854,24,94.0
8081193,138,98.0
8082651,14,84.0
8086028,22,97.0
8088779,165,93.0
8089270,10,96.0
8097567,278,97.0
8101258,10,93.0
8102012,36,94.0
8103766,15,85.0
8106774,101,99.0
8107212,40,97.0
8108376,64,92.0
8111321,16,100.0
8115321,142,98.0
8115423,126,98.0
8117209,13,95.0
8117213,12,98.0
8119018,92,95.0
8125640,12,98.0
8126282,78,91.0
8133275,119,94.0
8135144,75,84.0
8145441,10,100.0
8146444,14,96.0
8151183,54,100.0
8151782,46,92.0
8151925,202,91.0
8164402,155,89.0
8164877,19,95.0
8167182,13,98.0
8167884,150,98.0
8168619,624,97.0
8170072,24,99.0
8172995,132,95.0
8173434,168,98.0
8173559,17,94.0
8173609,133,89.0
8174635,21,94.0
8183563,54,98.0
8186181,14,86.0
8189121,29,96.0
8190219,11,100.0
8192789,19,96.0
8193608,11,96.0
8204305,24,89.0
8208285,179,91.0
8210379,249,96.0
8210423,113,97.0
8213488,298,97.0
8217454,23,99.0
8219648,171,94.0
8222951,21,96.0
8223230,35,97.0
8224368,88,93.0
8237244,72,97.0
8238934,25,98.0
8239352,96,94.0
8239650,54,99.0
8240016,239,90.0
8241545,13,95.0
8249156,48,85.0
8250280,14,100.0
8250457,117,94.0
8250925,108,95.0
8251228,84,84.0
8252369,81,95.0
8254405,206,87.0
8254674,32,97.0
8256749,103,96.0
8257585,72,81.0
8266287,10,98.0
8266641,97,92.0
8266933,65,95.0
8268849,134,94.0
8269241,62,86.0
8269681,13,98.0
8270710,30,97.0
8272122,17,96.0
8272327,40,98.0
8274440,21,100.0
8274516,123,97.0
8275331,25,90.0
8275676,94,100.0
8276961,47,96.0
8281340,16,90.0
8283627,11,88.0
8286494,26,94.0
8287001,22,95.0
8290724,23,96.0
8291897,145,97.0
8293281,107,97.0
8294259,40,97.0
8299030,25,91.0
8301850,73,99.0
8302680,10,92.0
8303074,17,94.0
8303337,37,97.0
8304809,100,95.0
8307946,16,99.0
8308683,177,98.0
8308797,158,97.0
8309474,10,100.0
8309731,13,68.0
8312148,10,96.0
8319488,93,94.0
8322478,163,99.0
8323015,23,97.0
8326389,51,99.0
8327302,81,94.0
8327773,219,98.0
8330254,55,97.0
8339036,138,92.0
8339140,17,96.0
8340665,31,94.0
8343222,182,95.0
8356955,14,97.0
8364733,38,93.0
8365647,202,98.0
8367486,189,98.0
8369401,142,99.0
8369857,13,88.0
8370236,245,95.0
8373265,13,100.0
8381953,119,97.0
8382660,41,97.0
8386220,51,94.0
8388776,10,96.0
8388864,207,96.0
8389302,16,87.0
8398955,243,92.0
8400115,11,100.0
8402207,124,91.0
8403327,13,100.0
8405978,71,97.0
8409178,91,100.0
8409459,125,99.0
8411164,21,93.0
8416015,192,99.0
8416681,12,88.0
8420870,153,87.0
8422085,18,90.0
8423636,56,93.0
8423666,45,94.0
8424350,20,89.0
8426309,12,97.0
8427638,50,93.0
8439191,13,98.0
8439758,23,98.0
8440352,229,91.0
8444013,24,95.0
8444619,73,96.0
8456825,212,97.0
8458505,70,93.0
8458952,22,92.0
8459744,10,96.0
8472069,261,99.0
8474859,20,96.0
8479799,94,97.0
8480087,39,97.0
8485057,34,95.0
8486828,14,94.0
8499719,105,97.0
8501697,12,98.0
8504263,98,97.0
8504666,70,97.0
8504873,102,96.0
8506745,46,89.0
8506757,108,97.0
8507219,30,99.0
8507768,42,92.0
8511404,76,96.0
8516438,137,97.0
8518051,70,97.0
8520094,252,88.0
8521692,13,95.0
8522933,161,93.0
8523742,13,97.0
8525172,124,97.0
8525292,26,95.0
8532358,42,95.0
8533225,182,96.0
8533457,121,92.0
8534893,56,93.0
8535125,15,96.0
8536270,163,100.0
8538077,29,98.0
8541991,83,91.0
8547630,26,95.0
8547691,69,96.0
8552070,20,96.0
8555250,134,98.0
8555411,19,88.0
8558627,63,97.0
8569534,74,92.0
8570705,17,97.0
8571594,72,97.0
8576773,13,100.0
8583175,32,96.0
8588621,91,98.0
8589444,24,98.0
8589668,20,89.0
8589729,129,97.0
8590777,27,90.0
8592757,19,94.0
8593656,177,94.0
8593798,60,95.0
8595036,86,96.0
8595149,160,95.0
8595346,10,98.0
8595394,16,91.0
8608243,80,96.0
8609130,92,96.0
8609779,145,97.0
8611817,88,95.0
8614204,71,88.0
8615012,41,94.0
8615062,342,98.0
8620134,99,98.0
8621133,119,90.0
8622301,287,99.0
8623370,70,94.0
8627561,99,99.0
8628425,51,94.0
8629731,15,99.0
8630662,79,95.0
8632393,23,95.0
8635762,132,92.0
8642982,87,94.0
8643360,40,99.0
8646618,315,93.0
8647773,125,97.0
8650119,22,99.0
8651132,23,86.0
8652729,31,99.0
8662518,126,98.0
8663101,100,97.0
8664611,149,97.0
8664965,130,97.0
8667280,145,98.0
8668115,10,92.0
8668418,22,96.0
8668932,13,97.0
8671663,35,100.0
8672280,11,91.0
8683858,39,94.0
8684082,17,100.0
8684886,163,97.0
8686167,14,94.0
8687096,10,90.0
8687556,76,92.0
8689608,148,96.0
8693545,149,95.0
8698671,31,93.0
8703711,149,85.0
8703888,53,86.0
8704348,11,89.0
8704528,217,97.0
8712309,108,99.0
8719522,31,99.0
8719948,13,91.0
8720070,17,96.0
8720655,38,97.0
8720923,65,100.0
8729960,46,96.0
8733480,11,93.0
8733620,32,95.0
8734174,127,98.0
8735236,37,99.0
8736973,36,92.0
8741020,51,94.0
8741124,34,96.0
8741446,66,96.0
8753649,11,89.0
8753832,64,98.0
8754560,170,95.0
8755259,37,96.0
8757726,66,98.0
8760442,108,97.0
8761292,52,97.0
8763502,232,98.0
8764617,72,95.0
8772365,17,96.0
8776479,18,95.0
8777936,55,91.0
8783567,15,99.0
8785041,27,96.0
8796283,141,98.0
8798403,225,87.0
8798499,45,98.0
8799559,207,88.0
8800996,16,90.0
8806104,58,96.0
8806783,38,99.0
8812730,11,86.0
8813306,292,89.0
8813547,10,97.0
8813854,52,88.0
8816070,27,87.0
8816465,32,98.0
8823897,106,94.0
8825297,75,98.0
8830825,89,86.0
8838513,10,100.0
8838957,32,89.0
8843681,33,92.0
8843995,174,96.0
8844402,123,96.0
8845441,82,95.0
8845805,41,97.0
8847542,234,94.0
8849684,66,89.0
8849758,11,98.0
8857546,96,83.0
8857842,11,96.0
8860277,25,99.0
8860450,95,99.0
8861269,37,87.0
8863320,10,100.0
8864740,13,100.0
8865499,99,100.0
8866669,12,100.0
8869857,91,92.0
8869998,16,96.0
8873479,139,97.0
8880524,12,98.0
8880999,314,97.0
8881253,91,99.0
8881765,18,94.0
8889423,11,95.0
8894773,181,95.0
8899476,326,97.0
8905651,81,98.0
8914109,22,99.0
8916716,134,96.0
8916960,45,96.0
8924504,66,96.0
8924966,41,94.0
8925072,68,96.0
8929521,71,97.0
8931635,61,98.0
8932049,24,98.0
8934409,22,95.0
8937816,98,89.0
8942367,18,73.0
8943358,272,92.0
8950419,61,91.0
8951083,35,96.0
8951315,15,92.0
8952816,165,93.0
8953200,160,93.0
8953404,97,95.0
8953625,170,95.0
8954037,118,92.0
8955543,15,96.0
8955750,75,99.0
8956253,68,99.0
8957187,118,95.0
8964308,10,98.0
8971258,40,85.0
8972957,145,89.0
8973075,13,91.0
8973873,112,97.0
8974316,23,97.0
8975190,168,91.0
8975201,206,94.0
8984085,24,88.0
8985316,28,89.0
8986585,51,95.0
8987462,29,97.0
8987606,39,94.0
8989320,225,99.0
8990116,19,96.0
8992894,57,99.0
8993871,148,93.0
8995042,19,94.0
8995426,44,89.0
9004969,62,95.0
9007767,10,94.0
9012991,104,74.0
9013350,33,99.0
9015649,38,98.0
9024874,11,100.0
9026203,69,97.0
9026479,10,92.0
9028493,160,94.0
9028856,31,95.0
9029289,83,91.0
9030997,71,93.0
9033081,11,98.0
9043652,14,100.0
9043905,29,87.0
9045876,48,98.0
9046203,150,95.0
9046490,31,97.0
9047816,64,96.0
9049582,17,99.0
9050105,152,94.0
9050373,28,96.0
9051437,71,98.0
9051763,18,97.0
9059931,25,98.0
9061145,29,98.0
9062257,13,93.0
9062515,44,98.0
9064714,38,100.0
9074921,12,96.0
9078222,147,96.0
9078632,53,94.0
9079628,13,100.0
9079871,267,93.0
9080286,40,99.0
9089306,10,94.0
9090351,25,97.0
9093219,84,99.0
9107772,17,98.0
9107846,150,91.0
9108196,74,86.0
9112676,44,97.0
9113032,118,98.0
9116018,17,100.0
9116126,22,99.0
9116734,87,92.0
9116752,47,98.0
9117817,42,88.0
9133645,109,96.0
9136814,10,100.0
9137533,12,95.0
9138319,10,96.0
9140055,138,92.0
9145070,43,93.0
9145202,695,95.0
9146595,150,98.0
9147025,126,98.0
9148875,110,95.0
9149930,14,90.0
9150194,93,95.0
9152795,243,98.0
9155206,63,85.0
9155212,11,98.0
9156676,93,82.0
9166769,24,90.0
9167889,259,95.0
9168809,71,99.0
9170129,122,98.0
9172192,66,90.0
9175459,14,87.0
9178165,258,90.0
9181483,83,99.0
9181806,10,100.0
9182008,21,96.0
9183720,15,97.0
9184124,50,96.0
9185329,29,94.0
9185696,88,87.0
9196297,24,99.0
9199020,37,97.0
9211318,13,98.0
9215307,54,99.0
9217837,40,99.0
9218893,17,95.0
9219049,26,98.0
9227929,193,98.0
9230523,38,94.0
9230738,17,95.0
9233338,10,98.0
9240067,178,92.0
9240346,273,96.0
9240606,42,97.0
9241147,50,98.0
9241956,143,89.0
9242243,17,91.0
9248049,256,97.0
9253112,17,92.0
9253827,108,96.0
9255049,30,98.0
9256750,75,98.0
9260415,142,89.0
9269126,12,92.0
9269191,134,99.0
9271742,149,98.0
9274309,11,100.0
9277581,15,91.0
9278192,94,99.0
9281688,24,89.0
9281747,145,94.0
9282443,12,98.0
9283104,54,89.0
9289159,67,98.0
9295059,18,92.0
9302921,66,97.0
9310959,194,97.0
9313758,10,88.0
9315567,11,95.0
9324841,10,100.0
9325979,141,98.0
9329015,47,96.0
9342019,14,99.0
9343313,13,94.0
9348111,26,98.0
9348923,24,98.0
9349950,12,96.0
9351006,90,96.0
9355498,90,100.0
9356909,20,99.0
9359564,40,95.0
9360968,21,98.0
9362344,187,92.0
9364184,11,98.0
9365126,10,100.0
9365176,10,96.0
9366256,19,98.0
9366707,24,93.0
9366904,20,98.0
9367337,32,97.0
9370370,32,94.0
9370896,15,97.0
9372859,19,100.0
9374263,68,96.0
9378184,140,98.0
9381657,56,93.0
9383406,84,90.0
9384981,115,91.0
9386923,62,90.0
9387436,19,100.0
9390729,97,96.0
9393127,70,99.0
9393674,125,95.0
9394266,171,93.0
9396442,11,98.0
9403872,13,80.0
9404707,10,96.0
9408123,13,93.0
9409457,147,90.0
9409873,25,98.0
9410042,25,98.0
9411467,27,96.0
9413809,37,96.0
9414019,19,97.0
9415109,18,89.0
9416007,49,96.0
9420768,17,98.0
9422573,100,95.0
9427868,33,93.0
9433088,121,96.0
9434105,143,99.0
9434464,113,97.0
9434495,77,98.0
9434513,156,96.0
9434801,12,87.0
9435503,82,97.0
9436800,16,93.0
9437574,30,91.0
9443911,102,87.0
9445593,136,100.0
9447650,174,98.0
9450180,19,96.0
9451492,177,97.0
9451597,260,94.0
9452887,86,94.0
9457285,171,98.0
9458704,86,95.0
9461669,20,96.0
9461803,69,100.0
9461851,58,97.0
9463039,12,98.0
9464137,15,97.0
9464605,42,99.0
9464835,21,99.0
9470554,134,99.0
9470677,135,91.0
9472828,51,91.0
9473646,11,100.0
9473889,13,95.0
9476397,49,95.0
9476551,49,99.0
9477489,127,92.0
9477988,11,98.0
9479348,18,97.0
9485606,89,87.0
9486111,123,93.0
9486229,49,90.0
9488285,27,88.0
9488878,143,89.0
9489073,27,95.0
9490959,79,91.0
9496176,47,92.0
9497459,13,98.0
9502150,47,91.0
9505047,11,84.0
9509148,124,94.0
9509218,54,95.0
9510158,57,97.0
9510385,28,96.0
9512372,12,92.0
9519514,11,95.0
9522763,77,84.0
9529332,126,94.0
9530293,70,98.0
9540193,28,92.0
9540414,51,96.0
9542259,116,90.0
9544242,50,98.0
9544410,122,95.0
9544914,100,96.0
9546039,115,100.0
9546994,12,93.0
9547361,15,97.0
9550171,14,99.0
9555648,167,92.0
9556983,18,97.0
9559335,209,91.0
9562515,10,91.0
9562872,99,89.0
9563873,51,97.0
9571665,23,97.0
9575562,48,99.0
9575903,10,94.0
9575930,23,97.0
9576278,134,92.0
9576478,79,84.0
9576812,73,95.0
9577296,210,95.0
9577777,91,98.0
9578325,145,97.0
9584126,102,97.0
9587933,11,93.0
9590519,190,95.0
9591852,15,97.0
9595836,80,84.0
9596708,122,91.0
9596854,23,95.0
9597031,30,95.0
9597258,25,94.0
9597325,64,94.0
9597627,142,96.0
9603611,20,97.0
9603803,11,88.0
9607855,61,94.0
9609825,15,93.0
9612938,22,96.0
9614378,85,96.0
9614785,162,99.0
9614969,11,92.0
9617219,81,98.0
9618986,116,79.0
9623722,54,89.0
9630342,23,89.0
9633323,54,92.0
9633920,19,94.0
9634588,14,90.0
9634880,15,93.0
9635607,204,98.0
9635981,29,97.0
9637937,130,96.0
9642114,33,86.0
9645934,18,99.0
9652365,35,97.0
9652591,63,99.0
9652949,183,92.0
9668485,150,92.0
9670233,173,96.0
9674142,203,99.0
9675064,252,96.0
9677744,63,96.0
9677912,31,97.0
9679058,28,98.0
9679337,11,100.0
9682617,13,98.0
9685104,33,93.0
9685865,62,95.0
9689359,59,95.0
9695052,135,97.0
9696139,12,98.0
9703075,44,97.0
9705782,24,94.0
9707498,168,96.0
9707671,19,93.0
9707735,13,94.0
9708577,73,97.0
9712682,141,98.0
9713997,23,96.0
9714004,18,86.0
9716234,118,96.0
9716424,20,95.0
9716437,25,92.0
9720768,158,94.0
9720809,11,95.0
9725232,174,97.0
9725508,14,95.0
9729517,12,90.0
9730117,11,100.0
9730432,98,93.0
9731134,34,89.0
9731739,30,91.0
9733280,13,98.0
9734068,235,83.0
9735931,12,98.0
9735957,31,99.0
9736123,18,93.0
9737840,324,93.0
9740010,211,96.0
9740264,19,95.0
9750139,91,94.0
9750308,23,86.0
9751043,188,96.0
9752005,124,98.0
9753240,14,100.0
9754968,13,93.0
9757875,15,89.0
9758041,57,90.0
9758378,13,98.0
9759592,58,98.0
9767424,107,99.0
9767864,180,96.0
9769817,13,94.0
9770249,120,95.0
9770459,22,99.0
9772152,62,87.0
9775146,15,99.0
9776054,33,93.0
9777387,135,96.0
9777504,122,94.0
9778855,24,90.0
9785516,25,95.0
9786182,42,96.0
9786543,18,99.0
9788114,204,96.0
9789350,26,97.0
9792286,234,99.0
9794364,42,93.0
9798242,69,92.0
9806373,146,92.0
9806606,10,90.0
9806634,34,94.0
9809911,34,92.0
9810271,105,96.0
9810696,154,95.0
9821370,33,86.0
9823085,14,97.0
9824042,107,96.0
9824463,276,91.0
9824807,18,99.0
9826628,144,95.0
9832827,80,85.0
9833953,17,96.0
9836940,49,95.0
9837051,87,98.0
9837588,16,100.0
9839017,26,98.0
9841695,43,94.0
9842117,64,90.0
9842492,68,98.0
9843884,16,89.0
9843892,24,88.0
9844482,10,100.0
9846114,37,88.0
9853919,40,93.0
9854420,20,89.0
9856995,78,99.0
9858259,121,95.0
9858717,34,98.0
9860497,14,93.0
9861323,87,94.0
9863045,84,93.0
9867629,19,95.0
9876335,95,94.0
9880140,13,95.0
9882254,151,96.0
9885501,24,92.0
9887763,71,92.0
9895587,130,91.0
9895911,12,100.0
9899132,116,99.0
9899970,40,87.0
9900224,16,97.0
9900885,26,98.0
9901546,10,96.0
9902932,127,94.0
9903132,20,97.0
9905142,27,95.0
9907307,101,94.0
9915643,222,98.0
9917384,12,100.0
9918963,22,99.0
9920941,11,87.0
9921802,14,95.0
9923887,26,98.0
9925507,139,96.0
9933667,15,91.0
9934696,21,99.0
9935888,62,98.0
9940337,29,96.0
9941890,161,87.0
9943776,152,90.0
9944860,166,97.0
9945515,30,96.0
9955143,81,92.0
9956834,115,95.0
9958322,135,93.0
9958558,12,91.0
9967579,31,92.0
9971730,10,98.0
9976264,119,97.0
9979094,64,93.0
9979707,25,100.0
9988233,15,99.0
9990560,58,95.0
9994304,63,95.0
9994765,13,98.0
9995719,14,98.0
9996144,12,98.0
9996642,162,95.0
9999351,40,94.0
10000943,10,95.0
10002428,27,96.0
10009737,31,92.0
10011763,21,97.0
10012292,18,99.0
10013750,22,93.0
10014783,42,92.0
10016353,185,82.0
10017359,112,96.0
10018963,128,92.0
10019312,135,95.0
10021301,24,97.0
10022956,81,97.0
10023629,61,88.0
10031678,15,99.0
10032487,14,96.0
10032560,36,97.0
10033868,10,88.0
10034187,44,97.0
10035471,35,96.0
10038410,30,99.0
10038693,12,97.0
10038776,95,90.0
10039579,98,99.0
10043483,259,93.0
10043942,85,97.0
10050536,39,97.0
10052587,40,98.0
10052674,15,99.0
10055925,21,97.0
10068386,113,99.0
10070145,116,98.0
10071156,20,100.0
10071188,126,96.0
10072022,54,97.0
10072678,10,89.0
10073940,131,94.0
10078736,112,97.0
10083973,86,98.0
10085478,20,97.0
10086307,101,97.0
10088612,277,92.0
10088636,263,95.0
10089333,29,98.0
10089727,17,100.0
10090735,171,96.0
10096707,24,99.0
10096788,86,97.0
10100121,61,95.0
10100241,47,99.0
10101097,132,99.0
10101135,648,96.0
10101765,146,86.0
10104123,76,90.0
10106768,74,91.0
10115137,252,93.0
10116734,49,81.0
10117636,15,91.0
10120206,132,79.0
10120476,94,78.0
10122449,11,98.0
10124372,102,99.0
10124858,65,93.0
10125955,19,98.0
10126128,28,92.0
10132356,33,99.0
10133691,133,81.0
10134285,42,91.0
10135104,93,93.0
10137679,139,82.0
10137876,169,82.0
10138218,80,78.0
10138349,18,96.0
10138870,55,98.0
10142499,79,96.0
10148201,23,91.0
10152758,10,90.0
10155003,44,99.0
10157256,76,97.0
10157977,62,96.0
10160215,23,97.0
10163936,12,85.0
10165064,226,99.0
10165181,33,98.0
10165663,164,97.0
10167436,30,96.0
10167860,134,96.0
10172522,12,95.0
10174662,202,97.0
10176552,44,96.0
10185955,227,90.0
10185960,12,97.0
10186192,557,98.0
10187402,84,99.0
10191601,26,100.0
10192564,17,96.0
10200715,12,98.0
10202835,33,94.0
10204682,38,94.0
10205011,34,92.0
10205130,81,97.0
10208954,16,97.0
10212685,213,94.0
10229444,15,95.0
10230403,12,93.0
10230429,235,96.0
10231294,35,96.0
10232039,43,92.0
10232553,77,94.0
10233244,17,91.0
10233905,62,94.0
10242095,31,87.0
10243895,94,96.0
10246056,122,98.0
10246479,102,99.0
10251082,218,100.0
10252921,111,95.0
10253159,58,99.0
10253315,216,96.0
10257476,46,98.0
10262473,37,97.0
10267242,28,97.0
10268712,35,91.0
10270687,177,98.0
10271071,76,86.0
10271753,137,79.0
10273251,98,96.0
10279086,134,99.0
10280345,147,99.0
10280549,165,99.0
10281054,56,94.0
10282307,89,98.0
10283008,11,95.0
10283574,239,93.0
10289124,112,94.0
10293298,13,95.0
10298783,194,92.0
10301359,34,93.0
10308738,102,99.0
10310874,38,91.0
10316551,199,87.0
10319494,41,98.0
10321100,62,95.0
10329264,87,95.0
10336440,27,98.0
10338696,11,88.0
10338839,29,100.0
10340705,38,99.0
10343638,186,97.0
10351249,205,97.0
10354038,12,100.0
10355146,88,96.0
10358093,14,87.0
10358108,35,94.0
10362017,18,89.0
10365373,133,95.0
10365516,133,99.0
10367884,16,96.0
10368714,146,95.0
10369038,141,91.0
10369047,103,91.0
10381948,14,95.0
10386341,243,97.0
10386936,10,80.0
10388512,96,96.0
10403922,96,84.0
10407271,18,98.0
10407723,131,93.0
10409669,44,95.0
10411679,28,93.0
10413474,82,97.0
10413576,189,95.0
10422987,56,79.0
10423846,16,96.0
10429566,18,96.0
10438662,34,86.0
10446926,15,88.0
10446989,123,95.0
10452249,26,91.0
10454844,52,98.0
10458099,14,91.0
10460113,81,96.0
10470258,145,98.0
10473477,11,88.0
10476556,137,97.0
10476782,14,97.0
10477767,42,99.0
10478114,12,95.0
10478526,11,98.0
10482237,187,88.0
10482409,194,90.0
10482554,193,88.0
10487548,65,98.0
10488146,93,95.0
10488505,10,96.0
10489240,111,98.0
10498577,13,91.0
10509662,17,96.0
10512932,26,94.0
10513228,29,99.0
10515838,78,80.0
10515893,52,80.0
10516819,61,82.0
10522830,124,95.0
10524365,166,98.0
10525616,43,94.0
10525911,17,99.0
10526335,11,95.0
10527142,72,94.0
10527274,88,98.0
10537651,16,93.0
10538353,153,98.0
10539491,100,95.0
10539779,73,94.0
10540337,26,95.0
10540876,75,89.0
10542066,91,91.0
10542347,48,99.0
10542679,33,97.0
10544239,11,100.0
10545027,18,99.0
10545815,164,96.0
10546254,24,95.0
10553095,42,90.0
10564616,10,98.0
10565363,12,98.0
10566341,18,94.0
10568208,35,93.0
10573225,170,98.0
10574818,89,96.0
10576172,105,94.0
10576404,30,95.0
10576498,16,99.0
10586622,19,99.0
10593675,19,95.0
10595000,60,94.0
10595374,115,99.0
10605445,288,96.0
10605897,56,98.0
10608951,33,99.0
10609103,77,88.0
10612564,82,98.0
10614204,16,96.0
10615883,49,99.0
10625484,43,89.0
10630048,21,86.0
10634636,71,98.0
10636997,187,98.0
10637554,121,97.0
10647977,34,98.0
10650510,31,96.0
10657080,43,96.0
10658613,65,93.0
10660249,240,87.0
10675118,15,95.0
10679702,119,95.0
10697652,220,98.0
10701027,24,99.0
10702489,32,99.0
10709205,208,95.0
10709249,190,98.0
10710179,94,97.0
10721891,12,98.0
10725897,193,96.0
10726217,20,99.0
10729951,24,97.0
10730086,10,96.0
10731035,20,97.0
10731317,67,92.0
10731680,159,89.0
10732197,89,99.0
10732341,25,94.0
10741931,24,93.0
10748040,161,97.0
10755415,93,97.0
10766309,36,96.0
10769752,65,94.0
10786987,146,94.0
10790350,134,100.0
10801094,19,98.0
10807838,103,97.0
10808493,39,81.0
10811465,12,98.0
10812027,15,97.0
10827567,144,92.0
10835801,20,99.0
10836805,18,87.0
10838084,56,94.0
10847901,39,99.0
10850008,50,98.0
10850026,18,98.0
10853313,185,97.0
10853955,52,100.0
10859700,77,98.0
10877492,77,93.0
10881719,16,88.0
10882066,148,97.0
10886971,51,95.0
10887847,234,92.0
10888320,74,92.0
10900130,45,96.0
10909011,11,96.0
10909987,175,98.0
10919968,16,87.0
10924304,21,95.0
10925309,67,97.0
10928250,10,96.0
10939710,94,98.0
10941762,71,97.0
10943915,53,97.0
10945632,289,91.0
10946644,27,97.0
10958463,74,97.0
10967026,138,94.0
10969685,32,100.0
10978135,56,95.0
10980678,15,99.0
10983426,98,96.0
10985093,37,99.0
10988682,22,100.0
10992671,13,98.0
11005300,31,99.0
11008081,19,84.0
11010008,72,94.0
11014346,25,100.0
11020169,241,96.0
11021160,23,95.0
11023993,98,90.0
11032957,60,99.0
11033590,43,94.0
11037023,17,98.0
11040458,28,91.0
11042240,177,99.0
11044453,133,89.0
11045529,66,98.0
11046443,187,88.0
11046598,152,97.0
11065884,26,86.0
11067934,33,85.0
11069291,90,91.0
11080142,156,98.0
11083362,111,98.0
11091309,179,97.0
11095719,65,83.0
11096801,134,97.0
11100490,71,95.0
11100541,43,95.0
11107261,106,95.0
11114607,14,89.0
11117439,33,93.0
11136854,38,96.0
11137382,148,95.0
11138823,219,96.0
11139469,96,93.0
11140165,19,100.0
11146432,310,95.0
11147376,16,96.0
11147993,183,98.0
11148990,86,95.0
11157167,26,97.0
11162285,23,100.0
11162977,25,93.0
11164599,42,95.0
11164714,68,97.0
11176819,37,99.0
11183878,34,95.0
11185885,12,83.0
11186765,62,88.0
11187722,264,90.0
11190303,47,96.0
11190497,10,98.0
11190831,139,94.0
11191242,19,88.0
11194693,233,95.0
11210604,11,82.0
11216918,10,90.0
11219289,182,93.0
11223328,183,89.0
11227558,241,91.0
11229663,19,87.0
11237441,119,100.0
11239248,25,96.0
11259934,10,93.0
11272222,54,89.0
11279590,71,96.0
11281365,136,93.0
11291712,16,100.0
11295457,44,100.0
11315999,72,98.0
11319227,102,96.0
11321187,27,95.0
11323125,35,98.0
11325107,125,93.0
11337187,11,100.0
11338529,55,94.0
11343196,55,93.0
11343331,16,98.0
11352664,86,94.0
11355476,24,94.0
11356941,56,100.0
11359148,208,99.0
11371099,125,97.0
11371535,94,95.0
11371773,50,96.0
11372330,119,97.0
11373754,27,98.0
11375631,10,100.0
11376684,28,93.0
11377233,10,86.0
11378564,153,99.0
11397187,34,93.0
11399898,15,94.0
11401884,89,98.0
11412980,247,100.0
11420840,29,98.0
11421477,51,95.0
11421994,185,95.0
11422056,102,94.0
11431871,21,91.0
11434570,23,94.0
11437634,144,99.0
11438189,182,92.0
11439224,12,98.0
11440252,26,92.0
11441692,10,100.0
11444671,61,98.0
11451660,43,99.0
11452989,77,98.0
11457547,14,95.0
11459084,26,91.0
11460993,117,98.0
11461524,28,94.0
11461798,21,92.0
11465084,32,94.0
11474664,83,95.0
11477869,13,100.0
11478813,34,86.0
11481639,40,94.0
11486601,58,98.0
11490744,159,99.0
11493255,71,99.0
11495797,20,100.0
11496210,106,97.0
11496607,83,94.0
11496968,12,90.0
11503335,25,94.0
11505981,31,96.0
11509497,19,90.0
11511431,128,97.0
11514756,199,97.0
11521447,105,94.0
11522815,42,97.0
11524437,18,99.0
11534035,46,95.0
11535506,61,97.0
11542467,138,98.0
11544438,14,94.0
11544648,119,96.0
11545797,10,93.0
11547640,29,90.0
11549838,244,96.0
11552389,21,95.0
11552402,230,86.0
11553357,55,93.0
11553403,311,84.0
11554255,11,96.0
11563821,64,97.0
11564373,293,98.0
11565841,63,96.0
11569227,42,98.0
11574674,90,93.0
11575101,118,95.0
11580884,12,97.0
11591364,13,95.0
11591798,156,97.0
11593727,44,82.0
11602050,10,84.0
11604307,87,99.0
11604885,91,97.0
11605693,43,94.0
11609108,12,95.0
11611298,147,95.0
